No,year,month,day,hour,DEWP,PRES,Iws,Is,Ir,TEMP
41070,2014,9,8,5,9,1011,3.13,0,0,18
41071,2014,9,8,6,8,1012,6.26,0,0,18
41072,2014,9,8,7,8,1012,9.39,0,0,20
41073,2014,9,8,8,8,1012,13.41,0,0,23
41074,2014,9,8,9,9,1012,17.43,0,0,26
41075,2014,9,8,10,8,1012,1.79,0,0,27
41076,2014,9,8,11,6,1011,4.02,0,0,28
41077,2014,9,8,12,6,1011,7.15,0,0,29
41078,2014,9,8,13,6,1010,1.79,0,0,29
41079,2014,9,8,14,5,1009,1.79,0,0,29
41080,2014,9,8,15,6,1008,1.79,0,0,29
41081,2014,9,8,16,7,1008,1.79,0,0,29
41082,2014,9,8,17,8,1008,3.58,0,0,27
41083,2014,9,8,18,9,1008,6.71,0,0,25
41084,2014,9,8,19,8,1008,10.73,0,0,24
41085,2014,9,8,20,8,1009,13.86,0,0,24
41086,2014,9,8,21,13,1009,0.89,0,0,19
41087,2014,9,8,22,12,1009,1.78,0,0,18
41088,2014,9,8,23,13,1009,2.67,0,0,17
41089,2014,9,9,0,13,1009,3.56,0,0,17
41090,2014,9,9,1,12,1009,1.79,0,0,15
41091,2014,9,9,2,13,1009,2.68,0,0,15
41092,2014,9,9,3,13,1009,0.89,0,0,15
41093,2014,9,9,4,12,1009,1.78,0,0,14
41094,2014,9,9,5,12,1010,0.89,0,0,14
41095,2014,9,9,6,12,1010,1.79,0,0,14
41096,2014,9,9,7,13,1010,3.58,0,0,17
41097,2014,9,9,8,12,1011,5.37,0,0,21
41098,2014,9,9,9,13,1011,7.16,0,0,23
41099,2014,9,9,10,11,1011,1.79,0,0,24
41100,2014,9,9,11,12,1011,0.89,0,0,26
41101,2014,9,9,12,13,1010,1.79,0,0,27
41102,2014,9,9,13,13,1010,3.58,0,0,28
41103,2014,9,9,14,14,1009,1.79,0,0,28
41104,2014,9,9,15,13,1009,3.13,0,0,29
41105,2014,9,9,16,13,1009,6.26,0,0,29
41106,2014,9,9,17,13,1009,9.39,0,0,28
41107,2014,9,9,18,14,1009,11.18,0,0,27
41108,2014,9,9,19,14,1009,14.31,0,0,25
41109,2014,9,9,20,17,1010,15.2,0,0,21
41110,2014,9,9,21,15,1011,18.33,0,0,24
41111,2014,9,9,22,15,1011,21.46,0,0,22
41112,2014,9,9,23,13,1012,24.59,0,0,23
41113,2014,9,10,0,15,1012,26.38,0,0,20
41114,2014,9,10,1,15,1012,1.79,0,0,19
41115,2014,9,10,2,16,1012,3.58,0,0,18
41116,2014,9,10,3,15,1013,0.89,0,0,18
41117,2014,9,10,4,16,1013,1.79,0,0,18
41118,2014,9,10,5,15,1013,3.58,0,0,18
41119,2014,9,10,6,15,1014,0.89,0,0,17
41120,2014,9,10,7,16,1014,0.89,0,0,19
41121,2014,9,10,8,15,1015,1.78,0,0,21
41122,2014,9,10,9,16,1015,2.67,0,0,23
41123,2014,9,10,10,16,1015,3.56,0,0,24
41124,2014,9,10,11,16,1015,1.79,0,0,26
41125,2014,9,10,12,16,1014,3.58,0,0,27
41126,2014,9,10,13,14,1014,6.71,0,0,28
41127,2014,9,10,14,13,1014,10.73,0,0,28
41128,2014,9,10,15,13,1013,14.75,0,0,28
41129,2014,9,10,16,14,1013,18.77,0,0,28
41130,2014,9,10,17,14,1013,21.9,0,0,28
41131,2014,9,10,18,14,1013,25.03,0,0,26
41132,2014,9,10,19,16,1013,26.82,0,0,25
41133,2014,9,10,20,16,1013,28.61,0,0,23
41134,2014,9,10,21,15,1014,30.4,0,0,23
41135,2014,9,10,22,15,1014,0.89,0,0,22
41136,2014,9,10,23,16,1015,1.79,0,0,21
41137,2014,9,11,0,15,1014,3.58,0,0,21
41138,2014,9,11,1,15,1014,5.37,0,0,20
41139,2014,9,11,2,15,1015,0.89,0,0,19
41140,2014,9,11,3,15,1015,1.78,0,0,19
41141,2014,9,11,4,15,1014,2.67,0,0,19
41142,2014,9,11,5,15,1014,3.56,0,0,19
41143,2014,9,11,6,15,1015,4.01,0,0,19
41144,2014,9,11,7,16,1015,4.9,0,0,20
41145,2014,9,11,8,15,1015,5.79,0,0,21
41146,2014,9,11,9,15,1015,1.79,0,0,22
41147,2014,9,11,10,17,1015,3.58,0,0,23
41148,2014,9,11,11,17,1014,5.37,0,0,24
41149,2014,9,11,12,17,1014,0.89,0,0,25
41150,2014,9,11,13,17,1013,1.79,0,0,26
41151,2014,9,11,14,17,1013,3.58,0,0,26
41152,2014,9,11,15,17,1013,5.37,0,0,26
41153,2014,9,11,16,18,1012,0.89,0,0,25
41154,2014,9,11,17,19,1012,1.78,0,0,25
41155,2014,9,11,18,19,1012,1.79,0,1,24
41156,2014,9,11,19,20,1013,3.13,0,2,22
41157,2014,9,11,20,19,1013,8.05,0,0,21
41158,2014,9,11,21,19,1014,0.89,0,1,20
41159,2014,9,11,22,19,1014,3.13,0,0,20
41160,2014,9,11,23,18,1014,4.92,0,1,21
41161,2014,9,12,0,19,1014,6.71,0,0,20
41162,2014,9,12,1,19,1014,0.89,0,0,20
41163,2014,9,12,2,19,1014,1.78,0,0,20
41164,2014,9,12,3,19,1014,2.67,0,0,20
41165,2014,9,12,4,19,1014,1.79,0,1,20
41166,2014,9,12,5,19,1014,0.89,0,2,19
41167,2014,9,12,6,18,1015,1.78,0,3,19
41168,2014,9,12,7,18,1015,2.67,0,0,19
41169,2014,9,12,8,18,1015,0.89,0,0,20
41170,2014,9,12,9,18,1016,2.68,0,0,21
41171,2014,9,12,10,18,1016,3.57,0,0,21
41172,2014,9,12,11,17,1016,0.89,0,0,22
41173,2014,9,12,12,17,1015,2.68,0,0,23
41174,2014,9,12,13,17,1015,3.57,0,0,24
41175,2014,9,12,14,17,1014,4.46,0,0,24
41176,2014,9,12,15,16,1014,1.79,0,0,24
41177,2014,9,12,16,16,1014,4.92,0,0,24
41178,2014,9,12,17,16,1014,6.71,0,0,24
41179,2014,9,12,18,16,1014,8.5,0,0,23
41180,2014,9,12,19,17,1014,10.29,0,0,22
41181,2014,9,12,20,17,1015,12.08,0,0,22
41182,2014,9,12,21,17,1015,13.87,0,0,21
41183,2014,9,12,22,16,1015,15.66,0,0,22
41184,2014,9,12,23,17,1015,0.89,0,0,20
41185,2014,9,13,0,18,1015,0.89,0,0,20
41186,2014,9,13,1,18,1015,1.78,0,0,19
41187,2014,9,13,2,18,1015,0.89,0,0,19
41188,2014,9,13,3,18,1015,1.78,0,0,19
41189,2014,9,13,4,18,1015,0.89,0,0,19
41190,2014,9,13,5,18,1015,1.34,0,1,19
41191,2014,9,13,6,18,1015,0.89,0,0,19
41192,2014,9,13,7,18,1015,1.78,0,0,19
41193,2014,9,13,8,18,1016,0.89,0,0,20
41194,2014,9,13,9,18,1016,1.79,0,0,22
41195,2014,9,13,10,16,1016,3.58,0,0,24
41196,2014,9,13,11,14,1015,6.71,0,0,25
41197,2014,9,13,12,14,1015,9.84,0,0,25
41198,2014,9,13,13,14,1014,13.86,0,0,26
41199,2014,9,13,14,13,1013,17.88,0,0,27
41200,2014,9,13,15,13,1013,22.8,0,0,27
41201,2014,9,13,16,13,1013,27.72,0,0,27
41202,2014,9,13,17,13,1012,31.74,0,0,26
41203,2014,9,13,18,13,1012,34.87,0,0,25
41204,2014,9,13,19,14,1013,38,0,0,23
41205,2014,9,13,20,13,1013,41.13,0,0,24
41206,2014,9,13,21,14,1014,42.92,0,0,22
41207,2014,9,13,22,16,1014,0.89,0,0,19
41208,2014,9,13,23,16,1014,1.78,0,0,18
41209,2014,9,14,0,17,1014,2.67,0,0,19
41210,2014,9,14,1,16,1014,0.89,0,0,19
41211,2014,9,14,2,16,1014,0.89,0,0,18
41212,2014,9,14,3,16,1014,0.89,0,0,19
41213,2014,9,14,4,17,1014,1.79,0,0,19
41214,2014,9,14,5,16,1015,2.68,0,0,19
41215,2014,9,14,6,16,1015,0.89,0,0,19
41216,2014,9,14,7,16,1016,4.02,0,0,20
41217,2014,9,14,8,16,1017,8.04,0,0,20
41218,2014,9,14,9,11,1017,4.92,0,0,21
41219,2014,9,14,10,8,1018,8.94,0,0,22
41220,2014,9,14,11,5,1018,12.96,0,0,22
41221,2014,9,14,12,3,1019,17.88,0,0,22
41222,2014,9,14,13,4,1019,21.01,0,0,22
41223,2014,9,14,14,6,1018,24.14,0,0,22
41224,2014,9,14,15,5,1018,3.13,0,0,23
41225,2014,9,14,16,6,1017,6.26,0,0,24
41226,2014,9,14,17,7,1018,0.89,0,0,23
41227,2014,9,14,18,11,1018,1.78,0,0,20
41228,2014,9,14,19,12,1018,0.89,0,0,18
41229,2014,9,14,20,12,1019,0.89,0,0,18
41230,2014,9,14,21,11,1019,0.89,0,0,17
41231,2014,9,14,22,13,1019,0.45,0,0,17
41232,2014,9,14,23,12,1019,0.89,0,0,15
41233,2014,9,15,0,12,1019,0.89,0,0,14
41234,2014,9,15,1,12,1019,0.89,0,0,14
41235,2014,9,15,2,12,1019,0.89,0,0,14
41236,2014,9,15,3,10,1019,4.02,0,0,13
41237,2014,9,15,4,10,1020,8.04,0,0,13
41238,2014,9,15,5,9,1020,11.17,0,0,13
41239,2014,9,15,6,9,1020,14.3,0,0,11
41240,2014,9,15,7,10,1020,18.32,0,0,14
41241,2014,9,15,8,9,1020,22.34,0,0,18
41242,2014,9,15,9,8,1021,1.79,0,0,19
41243,2014,9,15,10,5,1020,3.13,0,0,23
41244,2014,9,15,11,5,1019,7.15,0,0,26
41245,2014,9,15,12,-1,1019,11.17,0,0,26
41246,2014,9,15,13,0,1018,1.79,0,0,28
41247,2014,9,15,14,0,1017,3.13,0,0,29
41248,2014,9,15,15,-2,1016,7.15,0,0,28
41249,2014,9,15,16,-1,1016,10.28,0,0,29
41250,2014,9,15,17,0,1016,4.02,0,0,27
41251,2014,9,15,18,2,1015,8.04,0,0,25
41252,2014,9,15,19,4,1016,12.96,0,0,24
41253,2014,9,15,20,3,1016,17.88,0,0,23
41254,2014,9,15,21,4,1017,21.9,0,0,22
41255,2014,9,15,22,4,1017,25.03,0,0,22
41256,2014,9,15,23,8,1017,0.89,0,0,16
41257,2014,9,16,0,8,1017,1.79,0,0,14
41258,2014,9,16,1,9,1018,0.89,0,0,14
41259,2014,9,16,2,10,1018,0.89,0,0,13
41260,2014,9,16,3,10,1018,0.89,0,0,13
41261,2014,9,16,4,10,1018,1.79,0,0,14
41262,2014,9,16,5,8,1018,5.81,0,0,12
41263,2014,9,16,6,9,1018,8.94,0,0,12
41264,2014,9,16,7,9,1019,0.89,0,0,15
41265,2014,9,16,8,8,1019,4.02,0,0,18
41266,2014,9,16,9,7,1019,1.79,0,0,19
41267,2014,9,16,10,8,1019,3.58,0,0,20
41268,2014,9,16,11,8,1019,5.37,0,0,20
41269,2014,9,16,12,10,1018,1.79,0,0,20
41270,2014,9,16,13,10,1018,0.89,0,0,21
41271,2014,9,16,14,12,1018,1.78,0,0,21
41272,2014,9,16,15,11,1017,0.89,0,0,21
41273,2014,9,16,16,13,1018,0.89,0,0,20
41274,2014,9,16,17,13,1018,0.89,0,0,20
41275,2014,9,16,18,13,1018,0.89,0,0,19
41276,2014,9,16,19,13,1018,1.79,0,0,18
41277,2014,9,16,20,14,1018,3.58,0,0,18
41278,2014,9,16,21,12,1019,6.71,0,0,19
41279,2014,9,16,22,12,1019,9.84,0,0,19
41280,2014,9,16,23,13,1019,11.63,0,0,18
41281,2014,9,17,0,11,1019,13.42,0,0,19
41282,2014,9,17,1,9,1019,15.21,0,0,19
41283,2014,9,17,2,11,1020,0.89,0,0,15
41284,2014,9,17,3,11,1019,0.89,0,0,15
41285,2014,9,17,4,12,1019,0.45,0,0,14
41286,2014,9,17,5,11,1019,1.79,0,0,14
41287,2014,9,17,6,11,1020,4.92,0,0,15
41288,2014,9,17,7,10,1021,8.05,0,0,17
41289,2014,9,17,8,10,1021,0.89,0,0,18
41290,2014,9,17,9,11,1021,2.68,0,0,19
41291,2014,9,17,10,11,1021,1.79,0,0,19
41292,2014,9,17,11,11,1022,0.89,0,0,20
41293,2014,9,17,12,12,1021,1.78,0,0,20
41294,2014,9,17,13,12,1021,2.67,0,0,21
41295,2014,9,17,14,12,1020,4.46,0,0,21
41296,2014,9,17,15,13,1020,3.13,0,0,22
41297,2014,9,17,16,12,1019,4.92,0,0,22
41298,2014,9,17,17,12,1019,8.05,0,0,22
41299,2014,9,17,18,12,1020,9.84,0,0,20
41300,2014,9,17,19,12,1020,11.63,0,0,17
41301,2014,9,17,20,12,1021,14.76,0,0,19
41302,2014,9,17,21,12,1021,0.89,0,0,17
41303,2014,9,17,22,13,1021,1.79,0,0,15
41304,2014,9,17,23,12,1021,0.89,0,0,15
41305,2014,9,18,0,13,1021,0.89,0,0,13
41306,2014,9,18,1,12,1021,1.78,0,0,13
41307,2014,9,18,2,12,1021,0.45,0,0,13
41308,2014,9,18,3,12,1021,1.34,0,0,13
41309,2014,9,18,4,11,1021,3.13,0,0,11
41310,2014,9,18,5,11,1021,7.15,0,0,12
41311,2014,9,18,6,11,1021,10.28,0,0,12
41312,2014,9,18,7,12,1021,13.41,0,0,14
41313,2014,9,18,8,12,1022,16.54,0,0,17
41314,2014,9,18,9,12,1022,19.67,0,0,20
41315,2014,9,18,10,12,1022,21.46,0,0,22
41316,2014,9,18,11,10,1021,0.89,0,0,23
41317,2014,9,18,12,11,1020,1.79,0,0,26
41318,2014,9,18,13,12,1019,0.89,0,0,26
41319,2014,9,18,14,9,1018,3.13,0,0,27
41320,2014,9,18,15,6,1017,6.26,0,0,28
41321,2014,9,18,16,6,1017,8.05,0,0,28
41322,2014,9,18,17,7,1016,9.84,0,0,26
41323,2014,9,18,18,7,1016,11.63,0,0,24
41324,2014,9,18,19,9,1016,13.42,0,0,21
41325,2014,9,18,20,9,1017,15.21,0,0,19
41326,2014,9,18,21,9,1017,17,0,0,19
41327,2014,9,18,22,9,1017,20.13,0,0,21
41328,2014,9,18,23,10,1017,23.26,0,0,21
41329,2014,9,19,0,12,1016,25.05,0,0,15
41330,2014,9,19,1,12,1016,25.94,0,0,15
41331,2014,9,19,2,11,1015,0.89,0,0,14
41332,2014,9,19,3,11,1015,0.89,0,0,13
41333,2014,9,19,4,11,1014,1.79,0,0,13
41334,2014,9,19,5,10,1014,2.68,0,0,12
41335,2014,9,19,6,11,1014,3.57,0,0,13
41336,2014,9,19,7,11,1015,4.46,0,0,14
41337,2014,9,19,8,13,1014,1.79,0,0,16
41338,2014,9,19,9,15,1014,3.58,0,0,18
41339,2014,9,19,10,15,1014,5.37,0,0,20
41340,2014,9,19,11,15,1013,1.79,0,0,21
41341,2014,9,19,12,14,1012,4.92,0,0,24
41342,2014,9,19,13,14,1011,3.13,0,0,24
41343,2014,9,19,14,14,1010,6.26,0,0,24
41344,2014,9,19,15,14,1009,10.28,0,0,25
41345,2014,9,19,16,15,1009,14.3,0,0,24
41346,2014,9,19,17,14,1009,16.09,0,0,24
41347,2014,9,19,18,15,1010,3.13,0,0,23
41348,2014,9,19,19,17,1010,3.13,0,1,19
41349,2014,9,19,20,17,1010,1.79,0,2,19
41350,2014,9,19,21,17,1011,0.89,0,0,19
41351,2014,9,19,22,17,1011,1.78,0,0,18
41352,2014,9,19,23,16,1010,1.79,0,0,18
41353,2014,9,20,0,16,1010,0.89,0,0,18
41354,2014,9,20,1,16,1010,0.89,0,0,18
41355,2014,9,20,2,17,1010,0.89,0,0,18
41356,2014,9,20,3,17,1009,1.78,0,0,18
41357,2014,9,20,4,17,1009,2.23,0,0,18
41358,2014,9,20,5,16,1009,2.68,0,0,17
41359,2014,9,20,6,16,1010,3.13,0,0,17
41360,2014,9,20,7,16,1010,0.45,0,0,17
41361,2014,9,20,8,17,1011,1.79,0,0,19
41362,2014,9,20,9,17,1011,3.58,0,0,20
41363,2014,9,20,10,17,1011,0.89,0,0,22
41364,2014,9,20,11,18,1011,2.68,0,0,23
41365,2014,9,20,12,16,1010,3.57,0,0,24
41366,2014,9,20,13,17,1010,4.46,0,0,26
41367,2014,9,20,14,16,1009,1.79,0,0,27
41368,2014,9,20,15,16,1008,1.79,0,0,27
41369,2014,9,20,16,14,1008,2.68,0,0,27
41370,2014,9,20,17,14,1008,1.79,0,0,26
41371,2014,9,20,18,16,1009,0.89,0,0,23
41372,2014,9,20,19,16,1010,1.79,0,0,22
41373,2014,9,20,20,17,1011,0.89,0,0,20
41374,2014,9,20,21,17,1012,1.79,0,0,19
41375,2014,9,20,22,18,1012,3.58,0,0,20
41376,2014,9,20,23,18,1013,5.37,0,0,20
41377,2014,9,21,0,15,1014,10.29,0,0,21
41378,2014,9,21,1,14,1014,15.21,0,0,20
41379,2014,9,21,2,14,1015,18.34,0,0,20
41380,2014,9,21,3,14,1015,0.89,0,0,19
41381,2014,9,21,4,14,1016,1.78,0,0,19
41382,2014,9,21,5,14,1016,2.67,0,0,19
41383,2014,9,21,6,13,1017,0.89,0,0,18
41384,2014,9,21,7,14,1017,0.89,0,0,19
41385,2014,9,21,8,14,1018,1.79,0,0,19
41386,2014,9,21,9,14,1018,0.89,0,0,20
41387,2014,9,21,10,14,1019,1.78,0,0,21
41388,2014,9,21,11,12,1018,1.79,0,0,22
41389,2014,9,21,12,14,1018,3.58,0,0,23
41390,2014,9,21,13,14,1017,5.37,0,0,24
41391,2014,9,21,14,16,1017,7.16,0,0,24
41392,2014,9,21,15,17,1016,8.95,0,0,25
41393,2014,9,21,16,16,1016,12.08,0,0,25
41394,2014,9,21,17,16,1016,15.21,0,0,24
41395,2014,9,21,18,17,1016,18.34,0,0,23
41396,2014,9,21,19,17,1017,20.13,0,0,21
41397,2014,9,21,20,17,1018,21.92,0,0,20
41398,2014,9,21,21,18,1018,25.05,0,0,21
41399,2014,9,21,22,17,1018,28.18,0,0,21
41400,2014,9,21,23,17,1019,29.97,0,0,21
41401,2014,9,22,0,16,1019,33.1,0,0,21
41402,2014,9,22,1,17,1019,0.89,0,0,20
41403,2014,9,22,2,17,1019,1.78,0,0,20
41404,2014,9,22,3,17,1019,1.79,0,0,20
41405,2014,9,22,4,16,1019,3.58,0,0,20
41406,2014,9,22,5,16,1018,5.37,0,0,20
41407,2014,9,22,6,16,1019,0.89,0,0,20
41408,2014,9,22,7,16,1019,1.78,0,0,20
41409,2014,9,22,8,16,1019,2.67,0,0,20
41410,2014,9,22,9,17,1020,1.79,0,0,20
41411,2014,9,22,10,17,1020,1.79,0,0,21
41412,2014,9,22,11,17,1019,3.58,0,0,21
41413,2014,9,22,12,17,1019,5.37,0,0,21
41414,2014,9,22,13,17,1018,7.16,0,0,21
41415,2014,9,22,14,17,1017,8.95,0,0,21
41416,2014,9,22,15,17,1017,10.74,0,0,21
41417,2014,9,22,16,17,1016,11.63,0,0,21
41418,2014,9,22,17,18,1017,1.79,0,1,20
41419,2014,9,22,18,18,1017,3.58,0,0,20
41420,2014,9,22,19,18,1018,1.79,0,1,20
41421,2014,9,22,20,18,1018,4.02,0,2,19
41422,2014,9,22,21,18,1018,7.15,0,3,19
41423,2014,9,22,22,18,1018,10.28,0,0,19
41424,2014,9,22,23,18,1018,0.89,0,1,19
41425,2014,9,23,0,18,1018,1.79,0,2,19
41426,2014,9,23,1,18,1018,3.58,0,3,19
41427,2014,9,23,2,18,1018,0.89,0,4,19
41428,2014,9,23,3,18,1017,4.02,0,5,19
41429,2014,9,23,4,18,1017,7.15,0,6,19
41430,2014,9,23,5,18,1017,8.94,0,7,18
41431,2014,9,23,6,18,1018,10.73,0,8,18
41432,2014,9,23,7,18,1018,12.52,0,9,18
41433,2014,9,23,8,17,1018,15.65,0,10,18
41434,2014,9,23,9,16,1019,18.78,0,11,18
41435,2014,9,23,10,17,1019,21.91,0,12,18
41436,2014,9,23,11,16,1018,4.02,0,13,18
41437,2014,9,23,12,16,1018,4.02,0,14,18
41438,2014,9,23,13,16,1018,3.13,0,15,18
41439,2014,9,23,14,16,1017,0.89,0,16,18
41440,2014,9,23,15,17,1017,1.78,0,17,18
41441,2014,9,23,16,17,1016,2.23,0,18,18
41442,2014,9,23,17,17,1016,1.79,0,19,18
41443,2014,9,23,18,17,1016,0.89,0,20,18
41444,2014,9,23,19,18,1016,1.78,0,21,18
41445,2014,9,23,20,17,1016,1.79,0,22,17
41446,2014,9,23,21,17,1017,2.68,0,23,17
41447,2014,9,23,22,16,1016,4.47,0,0,17
41448,2014,9,23,23,16,1017,1.79,0,1,17
41449,2014,9,24,0,16,1017,0.89,0,2,17
41450,2014,9,24,1,16,1017,1.79,0,3,17
41451,2014,9,24,2,16,1017,3.58,0,4,17
41452,2014,9,24,3,16,1016,5.37,0,5,17
41453,2014,9,24,4,16,1016,7.16,0,6,16
41454,2014,9,24,5,16,1016,0.89,0,0,17
41455,2014,9,24,6,16,1016,0.89,0,0,17
41456,2014,9,24,7,17,1017,1.79,0,0,17
41457,2014,9,24,8,16,1017,4.92,0,0,17
41458,2014,9,24,9,16,1018,8.05,0,0,20
41459,2014,9,24,10,17,1018,1.79,0,0,22
41460,2014,9,24,11,16,1017,1.79,0,0,22
41461,2014,9,24,12,15,1016,1.79,0,0,24
41462,2014,9,24,13,14,1016,2.68,0,0,24
41463,2014,9,24,14,14,1015,3.57,0,0,25
41464,2014,9,24,15,14,1014,1.79,0,0,25
41465,2014,9,24,16,13,1014,1.79,0,0,26
41466,2014,9,24,17,15,1014,4.02,0,0,24
41467,2014,9,24,18,15,1015,8.04,0,0,22
41468,2014,9,24,19,16,1015,11.17,0,0,21
41469,2014,9,24,20,16,1016,12.96,0,0,20
41470,2014,9,24,21,16,1016,14.75,0,0,19
41471,2014,9,24,22,16,1017,15.64,0,0,17
41472,2014,9,24,23,16,1017,0.89,0,0,17
41473,2014,9,25,0,15,1017,1.79,0,0,17
41474,2014,9,25,1,16,1017,3.58,0,0,17
41475,2014,9,25,2,15,1017,4.47,0,0,16
41476,2014,9,25,3,15,1017,0.89,0,0,15
41477,2014,9,25,4,15,1017,1.34,0,0,15
41478,2014,9,25,5,14,1017,0.89,0,0,14
41479,2014,9,25,6,15,1017,0.45,0,0,16
41480,2014,9,25,7,16,1018,1.34,0,0,16
41481,2014,9,25,8,17,1018,0.89,0,0,17
41482,2014,9,25,9,17,1019,2.68,0,0,18
41483,2014,9,25,10,17,1019,0.89,0,0,19
41484,2014,9,25,11,17,1018,1.79,0,0,20
41485,2014,9,25,12,17,1018,3.58,0,0,20
41486,2014,9,25,13,17,1017,6.71,0,0,21
41487,2014,9,25,14,17,1016,9.84,0,0,21
41488,2014,9,25,15,17,1016,1.79,0,0,22
41489,2014,9,25,16,17,1015,1.79,0,0,21
41490,2014,9,25,17,17,1014,3.58,0,0,21
41491,2014,9,25,18,18,1014,4.47,0,0,20
41492,2014,9,25,19,17,1014,6.26,0,0,20
41493,2014,9,25,20,17,1014,0.89,0,0,19
41494,2014,9,25,21,17,1014,1.79,0,0,19
41495,2014,9,25,22,17,1014,4.92,0,0,19
41496,2014,9,25,23,16,1014,8.05,0,0,19
41497,2014,9,26,0,16,1014,9.84,0,0,19
41498,2014,9,26,1,16,1014,11.63,0,0,18
41499,2014,9,26,2,16,1013,15.65,0,0,18
41500,2014,9,26,3,16,1013,0.89,0,0,18
41501,2014,9,26,4,16,1013,1.79,0,0,18
41502,2014,9,26,5,16,1012,3.58,0,0,17
41503,2014,9,26,6,16,1011,7.6,0,0,17
41504,2014,9,26,7,16,1012,9.39,0,0,17
41505,2014,9,26,8,16,1012,12.52,0,0,18
41506,2014,9,26,9,16,1012,14.31,0,0,19
41507,2014,9,26,10,16,1012,16.1,0,0,19
41508,2014,9,26,11,16,1011,19.23,0,0,20
41509,2014,9,26,12,16,1010,21.02,0,0,21
41510,2014,9,26,13,16,1009,24.15,0,0,22
41511,2014,9,26,14,17,1008,1.79,0,0,23
41512,2014,9,26,15,17,1009,2.68,0,1,22
41513,2014,9,26,16,17,1009,3.13,0,0,20
41514,2014,9,26,17,18,1009,0.89,0,0,20
41515,2014,9,26,18,17,1010,4.02,0,0,19
41516,2014,9,26,19,17,1011,7.15,0,0,18
41517,2014,9,26,20,17,1011,8.94,0,0,19
41518,2014,9,26,21,17,1012,0.89,0,0,17
41519,2014,9,26,22,17,1012,1.79,0,0,18
41520,2014,9,26,23,16,1012,4.92,0,0,17
41521,2014,9,27,0,15,1013,1.79,0,0,16
41522,2014,9,27,1,14,1013,3.58,0,0,15
41523,2014,9,27,2,14,1014,3.13,0,0,14
41524,2014,9,27,3,13,1014,4.92,0,0,14
41525,2014,9,27,4,12,1015,0.89,0,0,13
41526,2014,9,27,5,11,1016,1.79,0,0,13
41527,2014,9,27,6,11,1016,4.92,0,0,12
41528,2014,9,27,7,12,1017,6.71,0,0,14
41529,2014,9,27,8,12,1018,8.5,0,0,18
41530,2014,9,27,9,10,1018,3.13,0,0,20
41531,2014,9,27,10,9,1019,7.15,0,0,21
41532,2014,9,27,11,9,1018,10.28,0,0,22
41533,2014,9,27,12,9,1017,1.79,0,0,23
41534,2014,9,27,13,8,1016,3.58,0,0,25
41535,2014,9,27,14,7,1015,1.79,0,0,25
41536,2014,9,27,15,7,1015,0.89,0,0,25
41537,2014,9,27,16,8,1015,1.79,0,0,25
41538,2014,9,27,17,8,1015,3.58,0,0,24
41539,2014,9,27,18,13,1015,0.89,0,0,20
41540,2014,9,27,19,13,1016,1.78,0,0,18
41541,2014,9,27,20,13,1016,2.23,0,0,17
41542,2014,9,27,21,13,1016,0.89,0,0,17
41543,2014,9,27,22,14,1017,2.68,0,0,16
41544,2014,9,27,23,13,1017,3.57,0,0,16
41545,2014,9,28,0,13,1017,0.89,0,0,16
41546,2014,9,28,1,13,1018,1.78,0,0,15
41547,2014,9,28,2,12,1017,0.89,0,0,15
41548,2014,9,28,3,11,1017,1.78,0,0,15
41549,2014,9,28,4,12,1017,0.89,0,0,14
41550,2014,9,28,5,12,1017,1.78,0,0,14
41551,2014,9,28,6,12,1017,0.89,0,0,14
41552,2014,9,28,7,12,1018,1.78,0,0,15
41553,2014,9,28,8,12,1018,0.89,0,0,16
41554,2014,9,28,9,13,1018,0.89,0,0,18
41555,2014,9,28,10,14,1018,1.78,0,0,20
41556,2014,9,28,11,14,1018,1.79,0,0,20
41557,2014,9,28,12,15,1017,3.58,0,0,21
41558,2014,9,28,13,16,1016,5.37,0,0,22
41559,2014,9,28,14,15,1015,8.5,0,0,22
41560,2014,9,28,15,14,1014,12.52,0,0,23
41561,2014,9,28,16,15,1014,15.65,0,0,22
41562,2014,9,28,17,15,1014,18.78,0,0,21
41563,2014,9,28,18,15,1015,20.57,0,0,20
41564,2014,9,28,19,15,1014,22.36,0,0,20
41565,2014,9,28,20,16,1015,23.25,0,0,18
41566,2014,9,28,21,17,1015,0.89,0,0,18
41567,2014,9,28,22,16,1014,1.78,0,0,17
41568,2014,9,28,23,16,1014,2.67,0,0,16
41569,2014,9,29,0,15,1014,1.79,0,0,15
41570,2014,9,29,1,15,1014,2.68,0,0,15
41571,2014,9,29,2,15,1014,0.89,0,0,15
41572,2014,9,29,3,13,1013,1.78,0,0,14
41573,2014,9,29,4,14,1013,2.67,0,0,14
41574,2014,9,29,5,14,1014,0.89,0,0,14
41575,2014,9,29,6,14,1015,0.89,0,0,14
41576,2014,9,29,7,15,1016,1.79,0,0,15
41577,2014,9,29,8,15,1016,1.79,0,0,18
41578,2014,9,29,9,15,1018,3.13,0,0,20
41579,2014,9,29,10,10,1018,7.15,0,0,23
41580,2014,9,29,11,9,1019,14.3,0,0,24
41581,2014,9,29,12,7,1019,21.45,0,0,23
41582,2014,9,29,13,6,1019,27.26,0,0,23
41583,2014,9,29,14,6,1020,32.18,0,0,23
41584,2014,9,29,15,4,1020,4.02,0,0,23
41585,2014,9,29,16,3,1020,4.92,0,0,22
41586,2014,9,29,17,1,1021,8.05,0,0,20
